Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2019-01-17,147.27127075195312,147.9664119385257,145.48375402009407,145.93062941482347,15787900
2019-01-18,148.99917602539062,151.37259615131458,147.51952175225043,148.71119440302223,31029600
2019-01-22,146.54632568359375,150.47884698655153,145.3546378677253,148.16500819662102,22378700
2019-01-23,143.2989959716797,147.7677795353312,142.0675923790821,147.25138252515296,20098400
2019-01-24,144.81838989257812,145.42415897380562,141.53135354227183,143.63664241010645,20955500
2019-01-25,147.97634887695312,148.79066801233625,145.52348144634266,146.4569633223408,22237200
2019-01-28,146.447021484375,147.92669100809505,145.1957673914382,147.02299992005916,15508500
2019-01-29,143.18978881835938,147.07266966430407,142.43505106957574,147.0627293341723,17632100
2019-01-30,149.37655639648438,149.90287865090156,144.68929714160828,145.20569421963796,44613200
2019-01-31,165.53370666503906,170.48908231816978,163.85542743832133,164.4512714174556,77233600
2019-02-01,164.5605010986328,167.92698456784095,164.5108449105914,164.6895890040111,30806500
2019-02-04,168.07594299316406,168.12559918268684,162.484992448202,164.55056567822874,20036000
2019-02-05,169.9727020263672,170.78700597600024,167.51983469458017,167.97663528382893,22557000
2019-02-06,169.3073272705078,171.27358789480058,168.0957891199487,170.01239356044348,13281200
2019-02-07,165.225830078125,168.0659909207822,164.10366401684539,167.03319689457643,17517600
2019-02-08,166.16925048828125,166.20896634502262,163.07089846248257,163.32908941365235,12561400
2019-02-11,164.63995361328125,167.13255213017828,163.93488717402911,166.73531772860952,12811200
2019-02-12,163.8951416015625,167.17225314697893,163.3588941482486,165.7025238740615,16292300
2019-02-13,162.93186950683594,165.06694910301255,162.59421653781064,164.232779738706,14205100
2019-02-14,162.81271362304688,163.72632997682763,161.1245091616489,162.0579910228651,12755200
2019-02-15,161.3727569580078,163.55749279085117,159.74413404774924,163.36880837362978,15504400
2019-02-19,161.16421508789062,163.01131318901503,159.21781976159522,159.3866386820332,14345400
2019-02-20,161.43234252929688,162.58429941493463,160.1314322329909,161.12449537862184,11770700
2019-02-21,158.9298553466797,161.11460688687302,158.4829798599836,160.80674451315883,15607800
2019-02-22,160.76698303222656,161.28338008184417,159.19794153169087,159.4660728088112,15858500
2019-02-25,163.47804260253906,164.91799621927018,161.76997285904065,161.93880692055532,18737100
2019-02-26,162.991455078125,165.08681887185963,162.66374242948132,163.1999898481178,13784100
2019-02-27,161.6805877685547,162.7928135013732,159.29724258310384,161.76995980359777,12697500
2019-02-28,160.3300323486328,162.3658147073559,159.74412876407033,161.24364857022354,11114200
2019-03-01,161.15426635742188,161.99837598918054,160.56836280984027,161.47205379858158,11097800
2019-03-04,166.208984375,166.33808744105988,162.69354728383865,162.76305382891104,18894700
2019-03-05,170.07199096679688,170.68770042869457,165.39467197873768,166.20897588868576,28187900
2019-03-06,171.3133087158203,172.36596832285446,170.08192017840042,171.70060271596694,21531700
2019-03-07,167.95677185058594,170.54866722329905,166.44731165173755,170.31032661728906,18306500
2019-03-08,168.4235076904297,168.4433580422972,164.81868379128719,165.04708406128657,13184800
2019-03-11,170.8763885498047,173.09091519700462,170.38978213684817,170.40964764325946,18884000
2019-03-12,170.7274169921875,172.59438058568327,170.0322758093778,170.89623591137405,12155300
2019-03-13,172.16737365722656,172.82279904979646,170.92604457415158,171.1246693497979,11973300
2019-03-14,168.98956298828125,169.96276068181822,166.99351141060052,168.58240343942427,18037400
2019-03-15,164.82861328125,166.41752034277886,161.38268302450012,166.00043564853922,37135400
2019-03-18,159.3568572998047,162.76305689608992,158.1751096348266,162.4353593656645,37524200
2019-03-19,160.44921875,162.68361081425897,159.704421395247,160.3598315511945,25611500
2019-03-20,164.2923583984375,164.9676340195034,160.12149649254908,160.37968743832016,20211500
2019-03-21,164.92791748046875,165.23576460955843,162.61407869503546,163.7461699955581,16223000
2019-03-22,163.20001220703125,166.2586488604745,162.9517463924947,164.50092265073184,16389200
2019-03-25,165.13644409179688,165.38470984854575,160.87621037327924,161.86927340027478,12631200
2019-03-26,166.51681518554688,168.27454113490862,165.19605458245317,166.1891176934918,15437900
2019-03-27,164.7193603515625,167.76807113474334,163.64685045811154,166.68563606602558,10620300
2019-03-28,164.40159606933594,165.5634780556061,162.1969948175597,163.42839849290232,10443000
2019-03-29,165.53370666503906,166.03023826333703,163.6667430064974,165.23578467547193,13455500
2019-04-01,167.5297393798828,167.72834896626037,166.11959161777997,166.66577934502337,10381500
2019-04-02,172.99159240722656,173.6867335603725,168.37385496216956,168.95975856603962,23946500
2019-04-03,172.33616638183594,176.72551868655825,171.7502627804468,173.28951363992826,27391100
2019-04-04,174.79898071289062,176.76524151614555,174.3123743120851,174.79898071289062,17847700
2019-04-05,174.5010528564453,175.77217243925097,173.8853585702884,175.6530097136569,9594100
2019-04-08,173.71653747558594,174.28259077030327,173.02139626948363,173.99460911096867,7297400
2019-04-09,176.34814453125,177.9469767049302,174.33222768003674,174.40173421648885,19751000
2019-04-10,176.5865020751953,177.54975941982102,175.31536726312314,176.94399027344303,11701500
2019-04-11,176.2786407470703,177.16246637676977,175.77218397711053,177.00358778319563,8071000
